"","brand","model","prod_class","url","Analog_surround_sound_out","Battery_capacity","Blu_ray_or_DVD","Blu_ray_reader","Built_in_microphone","Built_in_webcam","Depth","Digital_video_out","Display_size","DisplayPort_video_out","DVI_video_out","Energy_Star","EPEAT_level","Facial_recognition","Fingerprint_reader","Free_memory_slot","Gigabit_Ethernet","Hand_gesture_control","HDMI_output","HDMI_video_in","HDMI_video_out","Height","LCD_resolution","Memory","Memory_card_reader","MS_Memory_Stick_reader","Multitouch_touchpad","Number_of_free_USB_ports","Number_of_speakers","Number_of_USB_ports","Operating_system_as_tested_","Optical_digital_audio_out","Optical_drive","Processor","SD/MMC_reader","Storage","Suitable_for_gaming","Tech_support_length","Thunderbolt_port","Touchpad","USB_sleep_and_charge","VGA_video_out","Video_adapter","Video_memory","Voice_command","Warranty_length","Width","WiFi","WiFi_type","Wireless_keyboard","Wireless_mouse","xD_reader","Has_Facial_recognition","Has_FingerPrintReader"
"98","Dell","Inspiron I3647-3538BK computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs","No",NA,NA,"No","","",15.5,"Yes",NA,"No","No","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",10.8,"",4,"Yes","Yes",NA,6,0,NA,"Windows 8.1","No","DVD burner","Core i3-4160","Yes",1000,"No",12,"0","No",NA,"Yes","Intel HD Graphics 4400",0,"No",12,4.3,"Yes",NA,"No","No","Yes",0,0
"99","Dell","Inspiron i5555-2843SLV computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5555-2843slv-388772/specs",NA,41,"D",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1.1,"1366 x 768",12,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","AMD A10-8700P 1.8GHz",NA,1000,NA,12,"0",NA,"No","No","AMD Radeon R6",NA,NA,12,14.9,NA,"802.11n",NA,NA,NA,0,0
"100","Dell","Inspiron i5565-5851GRY computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5565-5851gry-388949/specs",NA,42,"D",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","Yes",NA,NA,1.1,"1920 x 1080",16,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","AMD FX-9800P 2.7GHz",NA,1000,NA,12,"0",NA,"No","No","AMD Radeon R8 M445DX/AMD Radeon R7",4096,NA,12,15.4,NA,"802.11ac",NA,NA,NA,1,0
"101","Dell","Inspiron i5566-3000BLK computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5566-3000blk-388771/specs",NA,41,"D",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1.2,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i3-7100U 2.4GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 620",NA,NA,12,14.9,NA,"802.11n",NA,NA,NA,0,0
"102","Dell","Inspiron i5567 computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5567-388951/specs",NA,42,"D",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","Yes",NA,NA,1.1,"1920 x 1080",16,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i7-7500U 2.7GHz",NA,1000,NA,12,"0",NA,"No","No","AMD Radeon R7 M440/Intel HD Graphics 620",4096,NA,12,15.4,NA,"802.11ac",NA,NA,NA,1,0
"103","Dell","Inspiron i5568-5240 computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs",NA,42,"None",NA,NA,NA,9.9,"Yes",15.6,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","Yes",NA,NA,0.9,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i7-6500U 2.5GHz",NA,1000,NA,12,"0",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,15,NA,"802.11ac",NA,NA,NA,1,0
"104","Dell","Inspiron i5759-5306SLV computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i5759-5306slv-385062/specs",NA,41,"D",NA,NA,NA,11.2,"Yes",17.3,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1.3,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,16.3,NA,"802.11ac",NA,NA,NA,0,0
"105","Dell","Inspiron I7378-0028GRY computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i7378-0028gry-388097/specs",NA,42,"None",NA,NA,NA,8.8,"Yes",13.3,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","Yes",NA,NA,0.8,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7200U 2.5GHz",NA,256,NA,12,"0",NA,"Yes","No","Intel HD Graphics 620",NA,NA,12,12.7,NA,"802.11ac",NA,NA,NA,1,0
"106","Dell","Inspiron i7567-5000BLK computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i7567-5000blk-388640/specs",NA,74,"None",NA,NA,NA,10.8,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"1","No","Yes",NA,NA,1.1,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7300HQ 2.5GHz",NA,1000,NA,12,"0",NA,"Yes","No","Nvidia GeForce GTX1050/Intel HD Graphics 630",4096,NA,12,15.1,NA,"802.11ac",NA,NA,NA,0,0
"107","Dell","Inspiron I7579-0028GRY computer","laptop","https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs",NA,42,"None",NA,NA,NA,9.9,"Yes",15.6,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","Yes",NA,NA,0.8,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7200U 2.5GHz",NA,256,NA,12,"0",NA,"Yes","No","Intel HD Graphics 620",NA,NA,12,14.9,NA,"802.11ac",NA,NA,NA,1,0
"108","Dell","XPS 12 2in1 computer","laptop","https://www.consumerreports.org/products/laptop/dell-xps-12-2in1-385666/specs",NA,29,"None",NA,NA,NA,7.8,"Yes",12.5,NA,"No","Yes","Gold","No","No",NA,"1","No","Yes",NA,NA,1,"1920 x 1080",8,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"None","Intel Core m5-6Y54 1.1GHz",NA,128,NA,12,"1",NA,"Yes","Yes","Intel HD Graphics 515",NA,NA,12,11.4,NA,"802.11ac",NA,NA,NA,0,0
"109","Dell","XPS 13 Convertible computer","laptop","https://www.consumerreports.org/products/laptop/dell-xps-13-convertible-388659/specs",NA,46,"None",NA,NA,NA,7.8,"Yes",13.3,NA,"No","Yes","Gold","No","Yes",NA,"0","No","No",NA,NA,0.7,"1920 x 1080",16,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"None","Intel Core i7-7Y75 1.3GHz",NA,256,NA,12,"1",NA,"Yes","No","Intel HD Graphics 615",NA,NA,12,12,NA,"802.11ac",NA,NA,NA,0,1
"110","Dell","XPS 15 Non-Touch computer","laptop","https://www.consumerreports.org/products/laptop/dell-xps-15-non-touch-384997/specs",NA,56,"None",NA,NA,NA,9.3,"Yes",15.6,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.9,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6300HQ 2.3GHz",NA,1000,NA,12,"1",NA,"Yes","No","Nvidia GeForce GTX 960M/Intel HD Graphics 530",2048,NA,12,14.1,NA,"802.11ac",NA,NA,NA,0,0
"111","Dell","XPS 15 Touch 6th-Gen computer","laptop","https://www.consumerreports.org/products/laptop/dell-xps-15-touch-6th-gen-384998/specs",NA,84,"None",NA,NA,NA,9.3,"Yes",15.6,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.9,"3840 x 2160",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6300HQ 2.3GHz",NA,256,NA,12,"1",NA,"Yes","No","Nvidia GeForce GTX 960M/Intel HD Graphics 530",2048,NA,12,14.1,NA,"802.11ac",NA,NA,NA,0,0
"112","Dell","XPS 27"" computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs","No",NA,NA,"No","Yes","Yes",9.9,"Yes",27,"No","No","Yes","Gold",NA,NA,"No","1",NA,NA,"Yes","Yes",19.3,"2560 x 1440",8,"Yes","Yes",NA,6,0,NA,"Windows 10 Home","No","DVD burner","Core i5-4460S","Yes",1000,"No",12,"0","No",NA,"No","Intel HD Graphics 4600",0,"Cortana",12,26.1,"Yes",NA,"Yes","Yes","Yes",0,0
"113","Dell","XPS 8910-4020SLV computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs","Yes",NA,NA,"No","","",14,"Yes",NA,"Yes","Yes","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",15.3,"",16,"Yes","No",NA,9,0,NA,"Windows 10 Home","No","DVD burner","Core i7-6700","Yes",1000,"Yes",12,"0","No",NA,"No","Nvidia GeForce GTX 750Ti/Intel HD Graphics 530",2048,"Cortana",12,7.1,"Yes",NA,"No","No","No",0,0
"114","Dell","XPS 8920-7529SLV computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs","Yes",NA,NA,"No","No","",14.1,"Yes",NA,"Yes","Yes","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",15.3,"",16,"Yes","No",NA,9,0,NA,"Windows 10 Home","No","DVD burner","Core i7-7700","Yes",1000,"Yes",12,"0","No",NA,"No","AMD Radeon RX 560/Intel HD Graphics 630",2048,"Cortana",12,7.1,"Yes",NA,"No","No","No",0,0
"115","Dell","XPS Tower computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs","Yes",NA,NA,"No","No","No",14.1,"Yes",NA,"Yes","Yes","Yes","Bronze",NA,NA,"Yes","1",NA,NA,"No","Yes",15.3,"",8,"Yes","No",NA,9,0,NA,"Windows 10 Home","No","DVD burner","Core i5-6400","Yes",1000,"No",12,"0","No",NA,"Yes","NVIDIA GeForce 730/Intel HD Graphics 530",2048,"Cortana",12,7,"Yes",NA,"No","No","No",0,0
"116","Google","Chromebook Pixel 2015 computer","chromebooks","https://www.consumerreports.org/products/chromebooks/google-chromebook-pixel-2015-374109/specs",NA,NA,NA,NA,NA,"Yes",8.9,NA,NA,NA,NA,"Yes","",NA,NA,NA,"0",NA,"No",NA,NA,0.6,"2560 x 1700",8,"Yes",NA,"Yes",NA,NA,4,"Chrome OS 41.0.2272.102",NA,NA,"Core i5-5200U",NA,32,NA,12,"0",NA,NA,NA,"Intel HD Graphics 5500",NA,NA,12,11.7,"Yes",NA,NA,NA,NA,0,0
"117","HP","15-ay013dx computer","laptop","https://www.consumerreports.org/products/laptop/hp-15-ay013dx-386445/specs",NA,31,"D",NA,NA,NA,10,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,15.2,NA,"802.11n",NA,NA,NA,0,0
"118","HP","15-AY103DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-15-ay103dx-388643/specs",NA,31,"D",NA,NA,NA,10.1,"Yes",15.6,NA,"No","Yes","","No","No",NA,"0","No","Yes",NA,NA,1.1,"1366 x 768",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-7200U 2.5GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 620",NA,NA,12,15.1,NA,"802.11n",NA,NA,NA,0,0
"119","HP","15-BA061DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-15-ba061dx-389340/specs",NA,31,"D",NA,NA,NA,10.1,"Yes",15.6,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,1,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","AMD A12-9700P 2.5GHz",NA,1000,NA,12,"0",NA,"No","No","AMD Radeon R7 Graphics",NA,NA,12,15.1,NA,"802.11n",NA,NA,NA,0,0
"120","HP","17-X116DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-17-x116dx-388645/specs",NA,32,"D",NA,NA,NA,11,"Yes",17.3,NA,"No","Yes","","No","No",NA,"0","No","Yes",NA,NA,1.1,"1600 x 900",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-7200U 2.5GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 620",NA,NA,12,16.4,NA,"802.11n",NA,NA,NA,0,0
"121","HP","20-C020 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-20-c020-387269/specs","No",NA,NA,"No","Yes","Yes",7.3,"Yes",19.5,"No","No","Yes","Gold",NA,NA,"Yes","1",NA,NA,"No","Yes",14.5,"1600 x 900",4,"Yes","No",NA,2,0,NA,"Windows 10 Home","No","DVD burner","E2-7110","Yes",1000,"No",12,"0","No",NA,"Yes","AMD Radeon R2 Series",0,"Cortana",12,19.6,"Yes",NA,"No","No","No",0,0
"122","HP","24-g227c computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs","No",NA,NA,"No","Yes","Yes",7.8,"Yes",23.8,"No","No","Yes","Gold",NA,NA,"Yes","1",NA,NA,"No","Yes",16.5,"1920 x 1080",8,"Yes","No",NA,3,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7200U","Yes",1000,"No",12,"0","No",NA,"No","Intel HD Graphics 620",0,"Cortana",12,22.9,"Yes",NA,"Yes","Yes","No",0,0
"123","HP","All-in-One 22-3110 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-all-in-one-22-3110-384301/specs","No",NA,NA,"No","Yes","Yes",6.3,"Yes",21.5,"No","No","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",14.3,"1920 x 1080",4,"Yes","No",NA,3,0,NA,"Windows 10 Home","No","DVD burner","E1-6015","Yes",1000,"No",12,"0","No",NA,"No","AMD Radeon R2 Series",0,"Cortana",12,21.4,"Yes",NA,"No","No","No",0,0
"124","HP","Chromebook 11-2210nr computer","chromebooks","https://www.consumerreports.org/products/chromebooks/hp-chromebook-11-2210nr-385058/specs",NA,NA,NA,NA,NA,"Yes",8.2,NA,NA,NA,NA,"Yes","Silver",NA,NA,NA,"0",NA,"Yes",NA,NA,0.9,"1366 x 768",2,"Yes",NA,"Yes",NA,NA,2,"Chrome OS 47.0.2520.80",NA,NA,"Celeron N2840",NA,16,NA,12,"0",NA,NA,NA,"Intel HD Graphics",NA,NA,12,11.8,"Yes",NA,NA,NA,NA,0,0
"125","HP","ChromeBook 11-V011DX computer","chromebooks","https://www.consumerreports.org/products/chromebooks/hp-chromebook-11-v011dx-388092/specs",NA,NA,NA,NA,NA,"Yes",8.1,NA,NA,NA,NA,"Yes","Gold",NA,NA,NA,"0",NA,"Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,"Yes",NA,NA,2,"Chrome OS 54.0.2840.101",NA,NA,"Celeron N3060",NA,16,NA,12,"0",NA,NA,NA,"Intel HD Graphics 400",NA,NA,12,11.3,"Yes",NA,NA,NA,NA,0,0
"126","HP","Chromebook 11-V012NR computer","chromebooks","https://www.consumerreports.org/products/chromebooks/hp-chromebook-11-v012nr-388947/specs",NA,NA,NA,NA,NA,"Yes",8.1,NA,NA,NA,NA,"Yes","Silver",NA,NA,NA,"0",NA,"Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,"Yes",NA,NA,2,"Chrome OS 57.0.2987.146",NA,NA,"Celeron N3060",NA,16,NA,12,"0",NA,NA,NA,"Intel HD Graphics 400",NA,NA,12,11.3,"Yes",NA,NA,NA,NA,0,0
"127","HP","Chromebook 13 computer","chromebooks","https://www.consumerreports.org/products/chromebooks/hp-chromebook-13-386279/specs",NA,NA,NA,NA,NA,"Yes",8.6,NA,NA,NA,NA,"Yes","Silver",NA,NA,NA,"0",NA,"No",NA,NA,0.6,"3200 x 1800",4,"Yes",NA,"Yes",NA,NA,3,"Chrome OS 50.0.2661.87",NA,NA,"Pentium 4405Y",NA,32,NA,12,"0",NA,NA,NA,"Intel HD Graphics 515",NA,NA,12,12.6,"Yes",NA,NA,NA,NA,0,0
"128","HP","Chromebook 14-AK031NR computer","chromebooks","https://www.consumerreports.org/products/chromebooks/hp-chromebook-14-ak031nr-388946/specs",NA,NA,NA,NA,NA,"Yes",9.4,NA,NA,NA,NA,"Yes","Silver",NA,NA,NA,"0",NA,"Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,"Yes",NA,NA,3,"Chrome OS 57.0.2987.146",NA,NA,"Celeron N2840",NA,16,NA,12,"0",NA,NA,NA,"Intel HD Graphics",NA,NA,12,13.6,"Yes",NA,NA,NA,NA,0,0
"129","HP","ENVY 13-d010nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-envy-13-d010nr-384991/specs",NA,45,"None",NA,NA,NA,9,"Yes",13.3,NA,"No","Yes","Silver","No","Yes",NA,"0","No","Yes",NA,NA,0.6,"3200 x 1800",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6200U 2.3GHz",NA,128,NA,12,"0",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,12.9,NA,"802.11ac",NA,NA,NA,0,1
"130","HP","ENVY 17t computer","laptop","https://www.consumerreports.org/products/laptop/hp-envy-17t-384316/specs",NA,41,"D",NA,NA,NA,11.1,"Yes",17.3,NA,"No","Yes","Silver","No","Yes",NA,"1","No","Yes",NA,NA,1.3,"1920 x 1080",16,"Yes",NA,NA,NA,NA,4,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i7-5500U 2.4GHz",NA,1000,NA,12,"0",NA,"Yes","No","Nvidia GeForce 940M/Intel HD Graphics 5500",2048,NA,12,16.4,NA,"802.11ac",NA,NA,NA,0,1
"131","HP","ENVY 27-b014 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-27-b014-388100/specs","No",NA,NA,"No","Yes","Yes",7.4,"Yes",27,"No","Yes","Yes","Silver",NA,NA,"No","1",NA,NA,"Yes","Yes",17.9,"2560 x 1440",16,"Yes","No",NA,5,0,NA,"Windows 10 Home","No","None","Core i7-6700T","Yes",2256,"Yes",12,"1","No",NA,"No","Nvidia GeForce GTX 950M/Intel HD Graphics 530",4096,"Cortana",12,24.3,"Yes",NA,"Yes","Yes","No",0,0
"132","HP","Envy 27-b110 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-27-b110-388776/specs","No",NA,NA,"No","Yes","Yes",7.5,"Yes",27,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"Yes","Yes",17.9,"2560 x 1440",16,"Yes","No",NA,5,0,NA,"Windows 10 Home","No","None","Core i7-7700T","Yes",1128,"Yes",12,"1","No",NA,"No","Nvidia GeForce GTX 950M/Intel HD Graphics 630",4096,"Cortana",12,24.4,"Yes",NA,"Yes","Yes","No",0,0
"133","HP","ENVY 27-p020qe computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-recline-27-386663/specs","No",NA,NA,"No","Yes","Yes",7.3,"Yes",27,"No","No","No","",NA,NA,"No","1",NA,NA,"Yes","Yes",18.2,"3840 x 2160",8,"Yes","No",NA,6,2,NA,"Windows 10 Home","No","None","Core i5-6400T","Yes",1000,"Yes",12,"0","No",NA,"No","AMD Radeon R9 A375/Intel HD Graphics 530",4096,"No",12,29.9,"Yes",NA,"Yes","Yes","No",0,0
"134","HP","ENVY 34-a010 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-34-a010-385057/specs","No",NA,NA,"No","Yes","Yes",7.1,"Yes",34,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"Yes","Yes",18.5,"3440 x 1440",12,"Yes","No",NA,6,0,NA,"Windows 10 Home","No","None","Core i5-6400T","Yes",1000,"Yes",12,"0","No",NA,"No","Nvidia GeForce GTX 960A/Intel HD Graphics 530",2048,"Cortana",12,36.6,"Yes",NA,"Yes","Yes","No",0,0
"135","HP","ENVY 750-114 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-750-114-384814/specs","No",NA,NA,"No","","",16,"Yes",NA,"No","No","No","",NA,NA,"No","1",NA,NA,"No","Yes",15.8,"",12,"Yes","No",NA,7,0,NA,"Windows 10 Home","No","DVD burner","Core i5-6400","Yes",2000,"No",12,"0","No",NA,"No","Intel HD Graphics 530",0,"Cortana",12,6.5,"Yes",NA,"Yes","Yes","No",0,0
"136","HP","Envy 750-467c computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-750-467c-389574/specs","No",NA,NA,"No","","",16.3,"Yes",NA,"No","Yes","No","",NA,NA,"No","1",NA,NA,"No","Yes",15.8,"",16,"Yes","Yes",NA,5,0,NA,"Windows 10 Pro","No","DVD burner","Core i7-6700","Yes",1000,"Yes",24,"0","No",NA,"No","Nvidia GeForce GTX 750 Ti",4096,"Cortana",24,6.5,"Yes",NA,"No","No","No",0,0
"137","HP","Envy 750-514 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-envy-750-514-389328/specs","No",NA,NA,"No","","",16.3,"Yes",NA,"No","No","No","",NA,NA,"No","1",NA,NA,"No","Yes",15.8,"",12,"Yes","Yes",NA,6,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400","Yes",1128,"No",12,"0","No",NA,"No","Intel HD Graphics 630",0,"Cortana",12,6.5,"Yes",NA,"Yes","Yes","No",0,0
"138","HP","Envy Laptop 15t computer","laptop","https://www.consumerreports.org/products/laptop/hp-envy-laptop-15t-387685/specs",NA,53,"None",NA,NA,NA,10.1,"Yes",15.6,NA,"No","No","","No","No",NA,"0","No","Yes",NA,NA,0.8,"3840 x 2160",16,"Yes",NA,NA,NA,NA,4,"Windows 10 Pro",NA,"None","Intel Core i7-6560U 2.2GHz",NA,512,NA,12,"0",NA,"Yes","No","Intel Iris Graphics 540",1024,NA,12,15,NA,"802.11ac",NA,NA,NA,0,0
"139","HP","ENVY M7-U109DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-envy-m7-u109dx-388095/specs",NA,41,"D",NA,NA,NA,11.2,"Yes",17.3,NA,"No","Yes","Silver","Windows Hello","No",NA,"1","No","Yes",NA,NA,1.1,"1920 x 1080",16,"Yes",NA,NA,NA,NA,4,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i7-7500U 2.7GHz",NA,1000,NA,12,"0",NA,"Yes","No","Nvidia GeForce 940MX/Intel HD Graphics 620",2048,NA,12,16.4,NA,"802.11ac",NA,NA,NA,1,0
"140","HP","ENVY x360 15t Touch 7th Gen computer","laptop","https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs",NA,47,"None",NA,NA,NA,9.8,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"1","No","Yes",NA,NA,1,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7200U 2.5GHz",NA,1000,NA,12,"0",NA,"Yes","No","Intel HD Graphics 620",NA,NA,12,15.1,NA,"802.11ac",NA,NA,NA,0,0
"141","HP","Laptop 17.3 computer","laptop","https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs",NA,31,"D",NA,NA,NA,10.9,"Yes",17.3,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1.1,"1600 x 900",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,16.4,NA,"802.11n",NA,NA,NA,0,0
"142","HP","Pavilion 15 AMD computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-15-amd-386454/specs",NA,41,"D",NA,NA,NA,9.7,"Yes",15.6,NA,"No","Yes","","No","No",NA,"0","No","Yes",NA,NA,1,"1366 x 768",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","AMD A9-9410 2.9GHz",NA,1000,NA,12,"0",NA,"No","No","AMD Radeon R5 Graphics",NA,NA,12,15.1,NA,"802.11n",NA,NA,NA,0,0
"143","HP","Pavilion 15 Gaming computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-15-gaming-386456/specs",NA,41,"D",NA,NA,NA,9.8,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.9,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,15.1,NA,"802.11n",NA,NA,NA,0,0
"144","HP","Pavilion 15 i5 computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-15-i5-386455/specs",NA,62,"None",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"1","No","Yes",NA,NA,1.1,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6300HQ 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Nvidia GeForce GTX 950M/Intel HD Graphics 530",2048,NA,12,15.1,NA,"802.11ac",NA,NA,NA,0,0
"145","HP","Pavilion 15-ab220nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-15-ab220nr-384992/specs",NA,40,"D",NA,NA,NA,10.4,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,1.1,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,15.2,NA,"802.11n",NA,NA,NA,0,0
"146","HP","Pavilion 15-bc020nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-15-bc020nr-387887/specs",NA,62,"None",NA,NA,NA,10.2,"Yes",15.6,NA,"No","Yes","Gold","No","No",NA,"1","No","Yes",NA,NA,1.2,"1920 x 1080",12,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6300HQ 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Nvidia GeForce GTX 960M/Intel HD Graphics 530",4096,NA,12,15.1,NA,"802.11ac",NA,NA,NA,0,0
