brand,model,prod_class,spec_label,spec_value,url
Dell,Inspiron i5568-5240 computer,laptop,Number_of_USB_ports,3,https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs
Dell,Inspiron i5568-5240 computer,laptop,Gigabit_Ethernet,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs
Dell,Inspiron i5568-5240 computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs
Dell,Inspiron i5568-5240 computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs
Dell,Inspiron i5568-5240 computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i5568-5240-387264/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Display_size,15.6,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Processor,Intel Core i5-7200U 2.5GHz,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Memory,8,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Storage,256,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Video_adapter,Intel HD Graphics 620,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Optical_drive,None,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Height,0.8,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Depth,9.9,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Width,14.9,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Battery_capacity,42,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,EPEAT_level,Silver,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Blu_ray_or_DVD,None,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Facial_recognition,Windows Hello,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,WiFi_type,802.11ac,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,USB_sleep_and_charge,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Thunderbolt_port,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Digital_video_out,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Number_of_USB_ports,3,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,Gigabit_Ethernet,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
Dell,Inspiron I7579-0028GRY computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/dell-inspiron-i7579-0028gry-388094/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Display_size,15.6,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Processor,Intel Core i5-7200U 2.5GHz,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Memory,8,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Storage,1000,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Video_adapter,Intel HD Graphics 620,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Optical_drive,None,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Height,1,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Depth,9.8,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Width,15.1,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Battery_capacity,47,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,EPEAT_level,Silver,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Blu_ray_or_DVD,None,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Facial_recognition,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,WiFi_type,802.11ac,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,USB_sleep_and_charge,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Thunderbolt_port,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Digital_video_out,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Number_of_USB_ports,3,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,Gigabit_Ethernet,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,ENVY x360 15t Touch 7th Gen computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/hp-envy-x360-15t-touch-7th-gen-387889/specs
HP,Laptop 17.3 computer,laptop,Display_size,17.3,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Processor,Intel Core i5-6200U 2.3GHz,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Memory,4,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Storage,1000,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,LCD_resolution,1600 x 900,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Video_adapter,Intel HD Graphics 520,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Optical_drive,CD/DVD burner,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Height,1.1,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Depth,10.9,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Width,16.4,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Battery_capacity,31,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,EPEAT_level,Silver,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Blu_ray_or_DVD,D,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Facial_recognition,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,WiFi_type,802.11n,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,USB_sleep_and_charge,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Thunderbolt_port,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Digital_video_out,Yes,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Number_of_USB_ports,3,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,Gigabit_Ethernet,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Laptop 17.3 computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/hp-laptop-17-3-386464/specs
HP,Pavilion M1-U001DX computer,laptop,Display_size,11.6,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Processor,Intel Pentium N3710 1.6GHz,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Memory,4,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Storage,500,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,LCD_resolution,1366 x 768,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Video_adapter,Intel HD Graphics,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Optical_drive,None,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Height,0.8,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Depth,8.1,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Width,12,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Battery_capacity,35,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,EPEAT_level,Silver,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Blu_ray_or_DVD,None,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Facial_recognition,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,WiFi_type,802.11ac,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,USB_sleep_and_charge,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Thunderbolt_port,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Digital_video_out,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Number_of_USB_ports,3,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,Gigabit_Ethernet,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion M1-U001DX computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs
HP,Pavilion x2 12b010nr computer,laptop,Display_size,12,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Processor,Intel Atom x5-Z8500 1.44GHz,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Memory,2,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Storage,64,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,LCD_resolution,1920 x 1280,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Video_adapter,Intel HD Graphics,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Optical_drive,None,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Height,0.8,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Depth,8.7,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Width,11.8,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Battery_capacity,33,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,EPEAT_level,Silver,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Blu_ray_or_DVD,None,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Facial_recognition,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,WiFi_type,802.11ac,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,USB_sleep_and_charge,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Thunderbolt_port,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Digital_video_out,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Number_of_USB_ports,2,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,Gigabit_Ethernet,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,VGA_video_out,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,DVI_video_out,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x2 12b010nr computer,laptop,HDMI_output,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Display_size,13.3,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Processor,Intel Core i5-7200U 2.5GHz,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Memory,8,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Storage,128,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Video_memory,,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Video_adapter,Intel HD Graphics 620,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Optical_drive,None,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Height,0.8,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Depth,8.8,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Width,12.9,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Warranty_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Tech_support_length,12,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Battery_capacity,42,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Energy_Star,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,EPEAT_level,Gold,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Blu_ray_or_DVD,None,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Memory_card_reader,Yes,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Facial_recognition,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Hand_gesture_control,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,Fingerprint_reader,No,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
HP,Pavilion x360 m3-u103dx computer,laptop,WiFi_type,802.11ac,https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs
